id,module,name,file,doc,markers,status,message,duration
tests/unit/test_load_config_from_env.py::TestLoadConfigFromEnv::test_load_config_from_env_without_env_var,tests.unit.test_load_config_from_env,test_load_config_from_env_without_env_var,tests/unit/test_load_config_from_env.py,,,passed,,0.0013984665274620056
tests/unit/test_basic_config.py::TestBasicConfig::test_register_config_bad_default_value_type,tests.unit.test_basic_config,test_register_config_bad_default_value_type,tests/unit/test_basic_config.py,,,passed,,0.0022653937339782715
tests/unit/test_load_config_from_env.py::TestLoadConfigFromEnv::test_load_config_from_env,tests.unit.test_load_config_from_env,test_load_config_from_env,tests/unit/test_load_config_from_env.py,,,failed,"AssertionError: assert 'test2' == 'test1'
  - test1
  ?     ^
  + test2
  ?     ^",0.010166607797145844
