Project_Name,Project_URL,Project_Hash,Test_id,Duration_1,Polluter,Duration_2
IOCynergy,https://github.com/omersaraf/IOCynergy,1821423680f741d8ca06bcc6a02c8b21156f9ba0,cynergy/tests/test_register_multiple.py::test_register_multiple,0.0045349530410021,cynergy/tests/test_register_multiple.py::test_register_multiple_when_onc_instance_is_already_registered,0.0003819048870354
IOCynergy,https://github.com/omersaraf/IOCynergy,1821423680f741d8ca06bcc6a02c8b21156f9ba0,cynergy/tests/test_register_multiple.py::test_register_multiple,0.004913758020848,cynergy/tests/test_register_multiple.py::test_multiple_list_arguments_with_wrap,0.0005162060260772
OccamTools,https://github.com/mortele/OccamTools,26c47709f6b870c89403f03ade0950de9f301639,test/test_occam_data.py::test_occam_data_not_save_to_npy,0.0074848909862339,test/test_occam_data.py::test_occam_data_not_equal,0.0003270038869231
OccamTools,https://github.com/mortele/OccamTools,26c47709f6b870c89403f03ade0950de9f301639,test/test_occam_data.py::test_occam_data_not_save_to_npy,0.0232655820436775,test/test_occam_data.py::test_occam_data_single_input,0.0003520040772855
OccamTools,https://github.com/mortele/OccamTools,26c47709f6b870c89403f03ade0950de9f301639,test/test_occam_data.py::test_occam_data_not_save_to_npy,0.0048660591710358,test/test_occam_data.py::test_occam_data_attributes,0.0003619040362536
OccamTools,https://github.com/mortele/OccamTools,26c47709f6b870c89403f03ade0950de9f301639,test/test_occam_data.py::test_occam_data_not_save_to_npy,0.0309470749925822,test/test_occam_data.py::test_occam_data_constructor_files,0.0003775050863623
OccamTools,https://github.com/mortele/OccamTools,26c47709f6b870c89403f03ade0950de9f301639,test/test_occam_data.py::test_occam_data_not_save_to_npy,0.0002251029945909,test/test_occam_data.py::test_occam_data_wrong_input,0.0004261049907654
OccamTools,https://github.com/mortele/OccamTools,26c47709f6b870c89403f03ade0950de9f301639,test/test_occam_data.py::test_occam_data_progress_bars,0.0219883660320192,test/test_occam_data.py::test_occam_data_not_equal,0.0232280811760574
OccamTools,https://github.com/mortele/OccamTools,26c47709f6b870c89403f03ade0950de9f301639,test/test_occam_data.py::test_occam_data_progress_bars,0.0232580818701535,test/test_occam_data.py::test_occam_data_single_input,0.0303248669952154
PyGraph,https://github.com/Rickecr/PyGraph,e81c3a0f543f5bfcda1a603c6dcecde13d582c57,__tests__/test_simple_graph.py::TestSimpleGraph::test_num_vertex,0.0003243028186261,__tests__/test_simple_graph.py::TestSimpleGraph::test_add_vertex,0.0004091041628271
PyGraph,https://github.com/Rickecr/PyGraph,e81c3a0f543f5bfcda1a603c6dcecde13d582c57,__tests__/test_simple_graph.py::TestSimpleGraph::test_num_vertex,0.0003977040760219,__tests__/test_simple_graph.py::TestSimpleGraph::test_vertex_neighbors,0.000424605095759
PyGraph,https://github.com/Rickecr/PyGraph,e81c3a0f543f5bfcda1a603c6dcecde13d582c57,__tests__/test_simple_graph.py::TestSimpleGraph::test_num_vertex,0.0003582038916647,__tests__/test_simple_graph.py::TestSimpleGraph::test_is_terminal,0.0002163029275834
PyGraph,https://github.com/Rickecr/PyGraph,e81c3a0f543f5bfcda1a603c6dcecde13d582c57,__tests__/test_simple_graph.py::TestSimpleGraph::test_num_vertex,0.0003620048519223,__tests__/test_simple_graph.py::TestSimpleGraph::test_true_cycle_graph,0.0004306051414459
PyJsonFriendly,https://github.com/maboualidev/PyJsonFriendly,8b1ee498bc7a27024851b5101bf09913031e2477,tests/test_pyJsonFriendly.py::TestPyJsonFriendly::test_01,0.0003393038641661,tests/test_pyJsonFriendly.py::TestPyJsonFriendly::test_04,0.0003538050223141
PyRedisEasyIO,https://github.com/washad/PyRedisEasyIO,30d566760aa622ae6e8fcc1fa4abdc79b6bda614,tests/test_operator_overloads.py::TestOperatorOverloads::test_plus_equals,0.0006112079136073,tests/test_operator_overloads.py::TestOperatorOverloads::test_add_sub_mult_div,0.0003221041988581
PySyncDroid,https://github.com/DusanMadar/PySyncDroid,9a217a54f4286af8e7505c184eb2a6775f52d815,tests/test_sync.py::TestSync::test_do_sync,0.0071999849751591,tests/test_sync.py::TestSync::test_do_sync_overwrite,0.0069306830409914
QTAF,https://github.com/Tencent/QTAF,c9141e8fbdfd89f5f13dd59dfab17f9e8193dcf8,tests/test_testbase/test_assert.py::AssertionTest::test_assert_failure,0.2053566540125757,tests/test_testbase/test_assert.py::AssertionTest::test_disable_assert_failed_continue,0.803999082185328
ReactOBus,https://github.com/ivoire/ReactOBus,841d5c0442ffe92fcaec278e07053afe5b93d925,tests/test_db.py::test_run,9.185432309983298,tests/test_db.py::test_errors,0.1167729250155389
Tale,https://github.com/irmen/Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_pubsub.py::TestPubsub::test_unsubscribe_all,0.2011052940506488,tests/test_pubsub.py::TestPubsub::test_idletime,0.0006511090323328
Verifone,https://github.com/vilkasgroup/Verifone,5509c08767a9b482cfe5a9572854cf4c73ad6c02,tests/test_verifone.py::TestVerifone::test_001_create_object_with_defaults,0.0002721040509641,tests/test_verifone.py::TestVerifone::test_002_get_endpoint,0.000302204163745
aiopylimit,https://github.com/dmarkey/aiopylimit,b4075a8ac30dbbef59a2243f618a35a2f54b590c,aiopylimit/tests/test_aiopylimit.py::TestPyLimit::test_exception,5.0223215280566365,aiopylimit/tests/test_aiopylimit.py::TestPyLimit::test_throttle,0.0028555339667946
